queue_type,priority,status,course,lesson_title,source_url,candidate_youtube_url,candidate_video_id,candidate_title,confidence,notes,transcription_media_id,transcription_status,transcription_segments,transcription_updated_at
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://drive.google.com/file/d/1iyTNCMj24xmpq1Knt_8UQNAU_exfLp2n/view,,1iyTNCMj24xmpq1Knt_8UQNAU_exfLp2n,Biblioteca de Anúncios-5.mp4,folder_html,Drive video asset found from Academy link; download/extract audio/transcribe in video pipeline.,academyvid-1iyTNCMj24xmpq1Knt_8UQNAU_exfLp2n,transcribed,19,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://drive.google.com/file/d/1oaTpDYRUbWkj-0xpAeg8I4Ba7CAZNQrB/view,,1oaTpDYRUbWkj-0xpAeg8I4Ba7CAZNQrB,Biblioteca de Anúncios-6.mp4,folder_html,Drive video asset found from Academy link; download/extract audio/transcribe in video pipeline.,academyvid-1oaTpDYRUbWkj-0xpAeg8I4Ba7CAZNQrB,transcribed,35,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://drive.google.com/file/d/1ZDKiW5FOYUE5bLPb195cXRnfnWzv9Yof/view,,1ZDKiW5FOYUE5bLPb195cXRnfnWzv9Yof,Biblioteca de Anúncios-7.mp4,folder_html,Drive video asset found from Academy link; download/extract audio/transcribe in video pipeline.,academyvid-1ZDKiW5FOYUE5bLPb195cXRnfnWzv9Yof,transcribed,33,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://drive.google.com/file/d/1gBSAc5LlEJo0yokS4qadlOaHTyWwEPtK/view,,1gBSAc5LlEJo0yokS4qadlOaHTyWwEPtK,Biblioteca de Anúncios-8.mp4,folder_html,Drive video asset found from Academy link; download/extract audio/transcribe in video pipeline.,academyvid-1gBSAc5LlEJo0yokS4qadlOaHTyWwEPtK,transcribed,15,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://drive.google.com/file/d/1g-WywhoPEN0MCdeXyn3YXBEnfpCVSao1/view,,1g-WywhoPEN0MCdeXyn3YXBEnfpCVSao1,Biblioteca de Anúncios-9.mp4,folder_html,Drive video asset found from Academy link; download/extract audio/transcribe in video pipeline.,academyvid-1g-WywhoPEN0MCdeXyn3YXBEnfpCVSao1,transcribed,33,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://drive.google.com/file/d/1B8-7SHK-6c3m1ZP-Mmn8hZ7q6OECPnIb/view,,1B8-7SHK-6c3m1ZP-Mmn8hZ7q6OECPnIb,Biblioteca de Anúncios-10.mp4,folder_html,Drive video asset found from Academy link; download/extract audio/transcribe in video pipeline.,academyvid-1B8-7SHK-6c3m1ZP-Mmn8hZ7q6OECPnIb,transcribed,26,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://drive.google.com/file/d/1wj1Gb2Bd2c2XKrXSTCuCyX1I-_u_1FHZ/view,,1wj1Gb2Bd2c2XKrXSTCuCyX1I-_u_1FHZ,Biblioteca de Anúncios-11.mp4,folder_html,Drive video asset found from Academy link; download/extract audio/transcribe in video pipeline.,academyvid-1wj1Gb2Bd2c2XKrXSTCuCyX1I-_u_1FHZ,transcribed,37,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://drive.google.com/file/d/1GCX0rYIGj2bmd04LQ8vshy7UBjlVzdy9/view,,1GCX0rYIGj2bmd04LQ8vshy7UBjlVzdy9,Biblioteca de Anúncios-12.mp4,folder_html,Drive video asset found from Academy link; download/extract audio/transcribe in video pipeline.,academyvid-1GCX0rYIGj2bmd04LQ8vshy7UBjlVzdy9,transcribed,30,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://drive.google.com/file/d/1D86wqOCRdCs5B9IGJFwE9ANlAfpIQz9-/view,,1D86wqOCRdCs5B9IGJFwE9ANlAfpIQz9-,Biblioteca de Anúncios-13.mp4,folder_html,Drive video asset found from Academy link; download/extract audio/transcribe in video pipeline.,academyvid-1D86wqOCRdCs5B9IGJFwE9ANlAfpIQz9-,transcribed,34,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://drive.google.com/file/d/1JLDlOG3OEKqOO5-WdG-NWc36Dlp-x7Y6/view,,1JLDlOG3OEKqOO5-WdG-NWc36Dlp-x7Y6,Biblioteca de Anúncios-14.mp4,folder_html,Drive video asset found from Academy link; download/extract audio/transcribe in video pipeline.,academyvid-1JLDlOG3OEKqOO5-WdG-NWc36Dlp-x7Y6,transcribed,9,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://drive.google.com/file/d/1XGQS7ekCstzWDajEbwaWCuY9ZpLVJ87O/view,,1XGQS7ekCstzWDajEbwaWCuY9ZpLVJ87O,Biblioteca de Anúncios-15.mp4,folder_html,Drive video asset found from Academy link; download/extract audio/transcribe in video pipeline.,academyvid-1XGQS7ekCstzWDajEbwaWCuY9ZpLVJ87O,transcribed,30,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://drive.google.com/file/d/1EfU0j7v6_DQLQITg882SHNQ8_nQnuQWW/view,,1EfU0j7v6_DQLQITg882SHNQ8_nQnuQWW,Biblioteca de Anúncios-16.mp4,folder_html,Drive video asset found from Academy link; download/extract audio/transcribe in video pipeline.,academyvid-1EfU0j7v6_DQLQITg882SHNQ8_nQnuQWW,transcribed,42,2026-07-04T21:04:18Z
drive_file_asset,medium,needs_type_specific_processing,Materiais Exclusivos - Segredos da Escala,Gabriel Figueiredo - Aula Sobre Edição de Anúncios DR,https://drive.google.com/file/d/1oa-hXZ27RDYvgMtweInVscFYTfurGisz/view,,1oa-hXZ27RDYvgMtweInVscFYTfurGisz,direct Drive file from Academy,academy_link,"Direct Drive file; if video, extract audio/transcribe, otherwise register/process as asset.",,not_video_file_asset,,2026-07-05T03:28:32Z
drive_file_asset,medium,needs_type_specific_processing,Materiais de Parceiros,Teste Científico de Criativos Na Meta Ads - Vinícius Greco,https://drive.google.com/file/d/1nWSJfY5WOHOeNksGkuuJt4pgZ1RiHog7/view?usp=drive_link,,1nWSJfY5WOHOeNksGkuuJt4pgZ1RiHog7,direct Drive file from Academy,academy_link,"Direct Drive file; if video, extract audio/transcribe, otherwise register/process as asset.",,not_video_file_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Materiais Exclusivos - Segredos da Escala,Elida Dias - Playbook VSL Que Faz R$200K Por Dia,https://i.sendflow.pro/l/vsl200kdias,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Materiais Exclusivos - Segredos da Escala,Matheus Lourenço - Framework com SuperPrompts | VSLs De 100K/Dia Com IA,https://whimsical.com/matheus-workspace2452/framework-passo-a-passo-vsl-com-ia-TofiLkUp1YUyJf9wGVVGjp,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Materiais Exclusivos - Segredos da Escala,Antonio Pedro Carneiro - Creative Strategy with AI,https://app.xmind.com/share/Fkq3hXTi,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Materiais Exclusivos - Segredos da Escala,Vicente Lima - Mapa Mental Ecossistema De Funis,https://www.mindmeister.com/app/map/4023043265?t=Kfsc6CFEvG,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Curso Low Ticket (Aula Bonus),Aula Bônus: Coletando E Otimizando Funil De Vendas,http://vturb.com/pt-BR/curso-low-ticket,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Otimizando Seu Video de Vendas,Aula 2.02 - Template 1: Velocidade,https://help.vturb.com/pt-br/article/como-usar-o-turbo-para-turbinar-seu-video-de-vendas-12yef2i/,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Otimizando Seu Video de Vendas,Aula 2.03 - Template 2: Headlines,https://help.vturb.com/pt-br/article/como-usar-o-gancho-para-turbinar-seu-video-de-vendas-hro2xe/,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Otimizando Seu Video de Vendas,Aula 2.04 - Template 3: Progresso Inteligente,https://help.vturb.com/pt-br/article/como-usar-o-progresso-inteligente-para-turbinar-seu-video-de-vendas-hcs5wv/,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Otimizando Seu Video de Vendas,Aula 2.05 - Template 4: Autoplay,https://help.vturb.com/pt-br/article/como-usar-o-smart-autoplay-para-turbinar-seu-video-de-vendas-1jqq7j0/,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Otimizando Seu Video de Vendas,Aula 2.06 - Template 5: Mini Gancho,https://help.vturb.com/pt-br/article/como-usar-os-mini-ganchos-para-turbinar-seu-video-de-vendas-qwzukb/,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Otimizando Seu Video de Vendas,Aula 2.08 - Template 7: CTA Sincronizado,https://help.vturb.com/pt-br/article/como-usar-os-botoes-de-acao-para-turbinar-seu-video-de-vendas-2j45c2/,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Otimizando Seu Video de Vendas,Aula 2.08 - Template 7: CTA Sincronizado,https://help.vturb.com/pt-br/article/codigo-de-delay-para-sincronizar-elementos-da-pagina-com-o-video-xehbf8/,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Otimizando Seu Video de Vendas,Aula 2.09 - Template 8: Continuar Assistindo,https://help.vturb.com/pt-br/article/como-usar-o-continuar-assistindo-para-turbinar-seu-video-de-vendas-8sve33/,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Calls Exclusivas,Modelagem de Ofertas - Tiago Filemon - 10/10/2024,https://www.mindmeister.com/app/map/3466555939,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Calls Exclusivas,Modelagem de Ofertas - Tiago Filemon - 10/10/2024,https://vturbworkspace.slack.com/archives/C07QZE7BJ4F/p1728593001454179,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024,https://bit.ly/livecriativoshigao,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
external_asset_or_tool,medium,external_pending_manual_or_special_export,Materiais de Parceiros,Teste Científico de Criativos Na Meta Ads - Vinícius Greco,https://drive.google.com/drive/u/0/folders/1AQKyZ_cedr8BwXMsQeEdmEbY8yfnr9iV,,,,,Non-Drive external link from Academy; test manually after Drive/YouTube items.,,not_direct_video_external_asset,,2026-07-05T03:28:32Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/17hRkZeCzb_K9Sf0SpAUlDGT_LBzt3H7O/view,,17hRkZeCzb_K9Sf0SpAUlDGT_LBzt3H7O,1f6b0bfaff6f87c5f29679bf9016319f.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-17hRkZeCzb_K9Sf0SpAUlDGT_LBzt3H7O,transcribed,13,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/11nwhiQUhpSfKu9cEY2q4DAKmcR4LXfmP/view,,11nwhiQUhpSfKu9cEY2q4DAKmcR4LXfmP,5ada4882e74a884ab05241e8f1b04ec8.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-11nwhiQUhpSfKu9cEY2q4DAKmcR4LXfmP,transcribed,34,2026-07-04T21:12:24Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1vYVoHgaFqubj5zgMJsbPAoLFf4KGNuQy/view,,1vYVoHgaFqubj5zgMJsbPAoLFf4KGNuQy,5be370bc7092d8779a286e281f3054ff.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1vYVoHgaFqubj5zgMJsbPAoLFf4KGNuQy,transcribed,9,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1U58mojqbmltmm79x-V4ihKfPGNXX_Rny/view,,1U58mojqbmltmm79x-V4ihKfPGNXX_Rny,5edf6d3920cd3a5cfcb1d074e0357fed.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1U58mojqbmltmm79x-V4ihKfPGNXX_Rny,transcribed,11,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1Z2lI2tvtMv7YkKv7l8gb4dlwiyoBP993/view,,1Z2lI2tvtMv7YkKv7l8gb4dlwiyoBP993,6edc135bbd777dc18dfa872f61f9ad8e.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1Z2lI2tvtMv7YkKv7l8gb4dlwiyoBP993,transcribed,25,2026-07-04T21:04:18Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1--sQHfzY9DGeFeyB6ysq6fpB84PRuQRK/view,,1--sQHfzY9DGeFeyB6ysq6fpB84PRuQRK,9acf2802dd43e388efd8a998ec584b4c.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1--sQHfzY9DGeFeyB6ysq6fpB84PRuQRK,transcribed,22,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1SQk8xQ9cKyKLzBpmXjdkW9qj7dIaWLqm/view,,1SQk8xQ9cKyKLzBpmXjdkW9qj7dIaWLqm,17f2f289c194f0cda12408b93d8070ab.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1SQk8xQ9cKyKLzBpmXjdkW9qj7dIaWLqm,transcribed,10,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1_cemKbKAph-E-Npet4Ha3rRFr7ggaznU/view,,1_cemKbKAph-E-Npet4Ha3rRFr7ggaznU,27e12a83d03de60a2b77143743189256.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1_cemKbKAph-E-Npet4Ha3rRFr7ggaznU,transcribed,11,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1g9toaEVW1E9KHr-o8OQ2GmQgOK8zlIZF/view,,1g9toaEVW1E9KHr-o8OQ2GmQgOK8zlIZF,35bc9d7533987f2418933062fcfdbc03.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1g9toaEVW1E9KHr-o8OQ2GmQgOK8zlIZF,transcribed,8,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/17R9hpToQLObIbGTrp_MyJPOllx3RHJng/view,,17R9hpToQLObIbGTrp_MyJPOllx3RHJng,035c9488075e4f43a460205a985002c4.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-17R9hpToQLObIbGTrp_MyJPOllx3RHJng,transcribed,10,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1jN7V5D4Zo1NbjKprMov7ZARLK__VWQZj/view,,1jN7V5D4Zo1NbjKprMov7ZARLK__VWQZj,43d31ec9d9518b72ce431cc625186a2d.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1jN7V5D4Zo1NbjKprMov7ZARLK__VWQZj,transcribed,31,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/13rrVi465BMX_FbHOFRdTdPZMPjFNfWGG/view,,13rrVi465BMX_FbHOFRdTdPZMPjFNfWGG,45eb74bb13ae0685ae63e185840712a3.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-13rrVi465BMX_FbHOFRdTdPZMPjFNfWGG,transcribed,34,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/17I4qaAhN3hetLpG4Gsr2bYA1TRWLDdU0/view,,17I4qaAhN3hetLpG4Gsr2bYA1TRWLDdU0,47d137d52cc8da8893a5cc05c33258f4.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-17I4qaAhN3hetLpG4Gsr2bYA1TRWLDdU0,transcribed,24,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1V4YiBQ0uJuGAIQ10kEnmcgEgnvpCg6T5/view,,1V4YiBQ0uJuGAIQ10kEnmcgEgnvpCg6T5,048a9125383d2cb117f24b8ee855c11f.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1V4YiBQ0uJuGAIQ10kEnmcgEgnvpCg6T5,transcribed,32,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/13zJg7rhfF74YmMDtZKKKTMY05NWAfAxn/view,,13zJg7rhfF74YmMDtZKKKTMY05NWAfAxn,69bf7a59818c9590f34dec1e135c6047.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-13zJg7rhfF74YmMDtZKKKTMY05NWAfAxn,transcribed,23,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1ADExw9YoWIqjv3QlpHD2C4VI49QG0MZI/view,,1ADExw9YoWIqjv3QlpHD2C4VI49QG0MZI,084fcaad5ddb9de21e23ca129dbc3642.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1ADExw9YoWIqjv3QlpHD2C4VI49QG0MZI,transcribed,13,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1PpTEscjnMSXfNNpYk7X4nlzhaqjj6gCK/view,,1PpTEscjnMSXfNNpYk7X4nlzhaqjj6gCK,87f026a1e0c50bc667a00fe8809e396f.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1PpTEscjnMSXfNNpYk7X4nlzhaqjj6gCK,transcribed,34,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1xLfcjndO1Z2EiiKgBR6jF8XB7wIk4Gdu/view,,1xLfcjndO1Z2EiiKgBR6jF8XB7wIk4Gdu,832e60fb7339519bab225cf19cd6098d.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1xLfcjndO1Z2EiiKgBR6jF8XB7wIk4Gdu,transcribed,19,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1G7W73aezSXj2G-nQaZ4Rq6OwJ1_52DQ2/view,,1G7W73aezSXj2G-nQaZ4Rq6OwJ1_52DQ2,878e8c9e5bcdd11da5673e008fe05fad.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1G7W73aezSXj2G-nQaZ4Rq6OwJ1_52DQ2,transcribed,8,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1uBbik8N3kPwZqCNxFAYVSFnRHzTKityC/view,,1uBbik8N3kPwZqCNxFAYVSFnRHzTKityC,3049e8ebe13094d8b1a4db3026b6d9c4.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1uBbik8N3kPwZqCNxFAYVSFnRHzTKityC,transcribed,24,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1EptsnEEr-YtNJMmOt3PiBXC5VMhSihrV/view,,1EptsnEEr-YtNJMmOt3PiBXC5VMhSihrV,7272c913aec248b80f0591948f1d35d7.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1EptsnEEr-YtNJMmOt3PiBXC5VMhSihrV,transcribed,9,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1MdTXwSWEkz66Li9LVIl8t2dKhGp6RzBD/view,,1MdTXwSWEkz66Li9LVIl8t2dKhGp6RzBD,43579b6889d610b5bac2198aab9c641b.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1MdTXwSWEkz66Li9LVIl8t2dKhGp6RzBD,transcribed,24,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1JTFOIphY50S8aXlLVRyZX5qlD54enbS8/view,,1JTFOIphY50S8aXlLVRyZX5qlD54enbS8,4558964cb85e320d84fa563eefbb669f.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1JTFOIphY50S8aXlLVRyZX5qlD54enbS8,transcribed,6,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1tINq9oumlnPYABHrZUaQOjfmtHMbGWcw/view,,1tINq9oumlnPYABHrZUaQOjfmtHMbGWcw,393809554_2061153040886185_5653377242690918228_n.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1tINq9oumlnPYABHrZUaQOjfmtHMbGWcw,transcribed,34,2026-07-04T21:10:28Z
drive_video_asset,medium,needs_download_audio_extraction,Calls Exclusivas,Nutra nos EUA - Higor Neves - 12/12/2024 / livecriativoshigao,https://drive.google.com/file/d/1YWO84ELktCa16xcQYzcVmN7FsIoEO0wh/view,,1YWO84ELktCa16xcQYzcVmN7FsIoEO0wh,a15cc8cf35a7b6339fc1b39665197105.mp4,bitly_resolved_drive_folder,Bitly livecriativoshigao resolved to Drive folder; video asset should enter download/audio/transcription pipeline.,academyvid-1YWO84ELktCa16xcQYzcVmN7FsIoEO0wh,transcribed,27,2026-07-04T21:10:28Z
